block_id,corridor_id,date,start_time,end_time,available,expected_train_count,traffic_level
B-002342,C16,2026-09-03,02:00,04:00,1,0,LOW
B-002343,C16,2026-09-03,04:00,06:00,1,3,MEDIUM
B-002344,C16,2026-09-03,06:00,08:00,1,1,LOW
B-002345,C16,2026-09-03,08:00,10:00,1,3,MEDIUM
B-002346,C16,2026-09-03,10:00,12:00,1,4,MEDIUM
B-002347,C16,2026-09-03,12:00,14:00,1,4,MEDIUM
B-002348,C16,2026-09-03,14:00,16:00,1,1,LOW
B-002349,C16,2026-09-03,16:00,18:00,1,2,LOW
B-002350,C16,2026-09-03,18:00,20:00,0,7,HIGH
B-002351,C16,2026-09-03,20:00,22:00,0,6,HIGH
B-002352,C16,2026-09-03,22:00,00:00,1,2,LOW
B-002353,C17,2026-09-03,00:00,02:00,1,3,MEDIUM
B-002354,C17,2026-09-03,02:00,04:00,1,0,LOW
B-002355,C17,2026-09-03,04:00,06:00,1,2,LOW
B-002356,C17,2026-09-03,06:00,08:00,1,3,MEDIUM
B-002357,C17,2026-09-03,08:00,10:00,1,4,MEDIUM
B-002358,C17,2026-09-03,10:00,12:00,0,9,HIGH
B-002359,C17,2026-09-03,12:00,14:00,1,1,LOW
B-002360,C17,2026-09-03,14:00,16:00,1,3,MEDIUM
B-002361,C17,2026-09-03,16:00,18:00,1,1,LOW
B-002362,C17,2026-09-03,18:00,20:00,1,3,MEDIUM
B-002363,C17,2026-09-03,20:00,22:00,1,4,MEDIUM
B-002364,C17,2026-09-03,22:00,00:00,1,1,LOW
B-002365,C18,2026-09-03,00:00,02:00,1,2,LOW
B-002366,C18,2026-09-03,02:00,04:00,1,1,LOW
B-002367,C18,2026-09-03,04:00,06:00,0,5,MEDIUM
B-002368,C18,2026-09-03,06:00,08:00,1,1,LOW
B-002369,C18,2026-09-03,08:00,10:00,0,9,HIGH
B-002370,C18,2026-09-03,10:00,12:00,0,8,HIGH
B-002371,C18,2026-09-03,12:00,14:00,1,4,MEDIUM
B-002372,C18,2026-09-03,14:00,16:00,1,2,LOW
B-002373,C18,2026-09-03,16:00,18:00,0,1,LOW
B-002374,C18,2026-09-03,18:00,20:00,0,5,MEDIUM
B-002375,C18,2026-09-03,20:00,22:00,0,7,HIGH
B-002376,C18,2026-09-03,22:00,00:00,1,1,LOW
B-002377,C19,2026-09-03,00:00,02:00,1,4,MEDIUM
B-002378,C19,2026-09-03,02:00,04:00,1,0,LOW
B-002379,C19,2026-09-03,04:00,06:00,1,2,LOW
B-002380,C19,2026-09-03,06:00,08:00,1,2,LOW
B-002381,C19,2026-09-03,08:00,10:00,0,6,HIGH
B-002382,C19,2026-09-03,10:00,12:00,1,4,MEDIUM
B-002383,C19,2026-09-03,12:00,14:00,1,4,MEDIUM
B-002384,C19,2026-09-03,14:00,16:00,1,4,MEDIUM
B-002385,C19,2026-09-03,16:00,18:00,1,2,LOW
B-002386,C19,2026-09-03,18:00,20:00,0,10,HIGH
B-002387,C19,2026-09-03,20:00,22:00,1,3,MEDIUM
B-002388,C19,2026-09-03,22:00,00:00,1,3,MEDIUM
B-002389,C20,2026-09-03,00:00,02:00,1,2,LOW
B-002390,C20,2026-09-03,02:00,04:00,0,1,LOW
B-002391,C20,2026-09-03,04:00,06:00,1,2,LOW
B-002392,C20,2026-09-03,06:00,08:00,1,3,MEDIUM
B-002393,C20,2026-09-03,08:00,10:00,0,9,HIGH
B-002394,C20,2026-09-03,10:00,12:00,0,6,HIGH
B-002395,C20,2026-09-03,12:00,14:00,1,4,MEDIUM
B-002396,C20,2026-09-03,14:00,16:00,1,2,LOW
B-002397,C20,2026-09-03,16:00,18:00,1,4,MEDIUM
B-002398,C20,2026-09-03,18:00,20:00,0,6,HIGH
B-002399,C20,2026-09-03,20:00,22:00,0,8,HIGH
B-002400,C20,2026-09-03,22:00,00:00,1,4,MEDIUM
B-002401,C01,2026-09-04,00:00,02:00,1,1,LOW
B-002402,C01,2026-09-04,02:00,04:00,1,3,MEDIUM
B-002403,C01,2026-09-04,04:00,06:00,1,1,LOW
B-002404,C01,2026-09-04,06:00,08:00,1,3,MEDIUM
B-002405,C01,2026-09-04,08:00,10:00,1,4,MEDIUM
B-002406,C01,2026-09-04,10:00,12:00,1,4,MEDIUM
B-002407,C01,2026-09-04,12:00,14:00,1,3,MEDIUM
B-002408,C01,2026-09-04,14:00,16:00,0,2,LOW
B-002409,C01,2026-09-04,16:00,18:00,1,4,MEDIUM
B-002410,C01,2026-09-04,18:00,20:00,0,10,HIGH
B-002411,C01,2026-09-04,20:00,22:00,1,3,MEDIUM
B-002412,C01,2026-09-04,22:00,00:00,1,0,LOW
B-002413,C02,2026-09-04,00:00,02:00,1,3,MEDIUM
B-002414,C02,2026-09-04,02:00,04:00,1,1,LOW
B-002415,C02,2026-09-04,04:00,06:00,1,2,LOW
B-002416,C02,2026-09-04,06:00,08:00,1,3,MEDIUM
B-002417,C02,2026-09-04,08:00,10:00,1,3,MEDIUM
B-002418,C02,2026-09-04,10:00,12:00,1,3,MEDIUM
B-002419,C02,2026-09-04,12:00,14:00,0,5,MEDIUM
B-002420,C02,2026-09-04,14:00,16:00,1,2,LOW
B-002421,C02,2026-09-04,16:00,18:00,1,1,LOW
B-002422,C02,2026-09-04,18:00,20:00,1,4,MEDIUM
B-002423,C02,2026-09-04,20:00,22:00,0,9,HIGH
B-002424,C02,2026-09-04,22:00,00:00,1,3,MEDIUM
B-002425,C03,2026-09-04,00:00,02:00,0,0,LOW
B-002426,C03,2026-09-04,02:00,04:00,1,4,MEDIUM
B-002427,C03,2026-09-04,04:00,06:00,0,2,LOW
B-002428,C03,2026-09-04,06:00,08:00,1,4,MEDIUM
B-002429,C03,2026-09-04,08:00,10:00,1,4,MEDIUM
B-002430,C03,2026-09-04,10:00,12:00,1,3,MEDIUM
B-002431,C03,2026-09-04,12:00,14:00,1,4,MEDIUM
B-002432,C03,2026-09-04,14:00,16:00,1,2,LOW
B-002433,C03,2026-09-04,16:00,18:00,1,4,MEDIUM
B-002434,C03,2026-09-04,18:00,20:00,1,3,MEDIUM
B-002435,C03,2026-09-04,20:00,22:00,1,3,MEDIUM
B-002436,C03,2026-09-04,22:00,00:00,1,3,MEDIUM
B-002437,C04,2026-09-04,00:00,02:00,1,0,LOW
B-002438,C04,2026-09-04,02:00,04:00,1,4,MEDIUM
B-002439,C04,2026-09-04,04:00,06:00,0,2,LOW
B-002440,C04,2026-09-04,06:00,08:00,1,1,LOW
B-002441,C04,2026-09-04,08:00,10:00,1,4,MEDIUM
B-002442,C04,2026-09-04,10:00,12:00,1,3,MEDIUM
B-002443,C04,2026-09-04,12:00,14:00,1,1,LOW
B-002444,C04,2026-09-04,14:00,16:00,1,2,LOW
B-002445,C04,2026-09-04,16:00,18:00,1,1,LOW
B-002446,C04,2026-09-04,18:00,20:00,0,5,MEDIUM
B-002447,C04,2026-09-04,20:00,22:00,0,6,HIGH
B-002448,C04,2026-09-04,22:00,00:00,1,2,LOW
B-002449,C05,2026-09-04,00:00,02:00,1,2,LOW
B-002450,C05,2026-09-04,02:00,04:00,1,4,MEDIUM
B-002451,C05,2026-09-04,04:00,06:00,1,2,LOW
B-002452,C05,2026-09-04,06:00,08:00,0,4,MEDIUM
B-002453,C05,2026-09-04,08:00,10:00,0,6,HIGH
B-002454,C05,2026-09-04,10:00,12:00,0,7,HIGH
B-002455,C05,2026-09-04,12:00,14:00,1,1,LOW
B-002456,C05,2026-09-04,14:00,16:00,1,3,MEDIUM
B-002457,C05,2026-09-04,16:00,18:00,0,5,MEDIUM
B-002458,C05,2026-09-04,18:00,20:00,0,7,HIGH
B-002459,C05,2026-09-04,20:00,22:00,0,6,HIGH
B-002460,C05,2026-09-04,22:00,00:00,1,2,LOW
B-002461,C06,2026-09-04,00:00,02:00,1,2,LOW
B-002462,C06,2026-09-04,02:00,04:00,1,2,LOW
B-002463,C06,2026-09-04,04:00,06:00,0,1,LOW
B-002464,C06,2026-09-04,06:00,08:00,1,1,LOW
B-002465,C06,2026-09-04,08:00,10:00,0,6,HIGH
B-002466,C06,2026-09-04,10:00,12:00,1,4,MEDIUM
B-002467,C06,2026-09-04,12:00,14:00,1,4,MEDIUM
B-002468,C06,2026-09-04,14:00,16:00,1,2,LOW
B-002469,C06,2026-09-04,16:00,18:00,0,2,LOW
B-002470,C06,2026-09-04,18:00,20:00,0,7,HIGH
B-002471,C06,2026-09-04,20:00,22:00,0,6,HIGH
B-002472,C06,2026-09-04,22:00,00:00,1,4,MEDIUM
B-002473,C07,2026-09-04,00:00,02:00,1,4,MEDIUM
B-002474,C07,2026-09-04,02:00,04:00,1,3,MEDIUM
B-002475,C07,2026-09-04,04:00,06:00,1,3,MEDIUM
B-002476,C07,2026-09-04,06:00,08:00,1,3,MEDIUM
B-002477,C07,2026-09-04,08:00,10:00,0,5,MEDIUM
B-002478,C07,2026-09-04,10:00,12:00,0,6,HIGH
B-002479,C07,2026-09-04,12:00,14:00,1,3,MEDIUM
B-002480,C07,2026-09-04,14:00,16:00,1,2,LOW
B-002481,C07,2026-09-04,16:00,18:00,1,0,LOW
B-002482,C07,2026-09-04,18:00,20:00,0,7,HIGH
B-002483,C07,2026-09-04,20:00,22:00,0,7,HIGH
B-002484,C07,2026-09-04,22:00,00:00,1,2,LOW
B-002485,C08,2026-09-04,00:00,02:00,1,3,MEDIUM
B-002486,C08,2026-09-04,02:00,04:00,1,1,LOW
B-002487,C08,2026-09-04,04:00,06:00,0,0,LOW
B-002488,C08,2026-09-04,06:00,08:00,1,3,MEDIUM
B-002489,C08,2026-09-04,08:00,10:00,1,4,MEDIUM
B-002490,C08,2026-09-04,10:00,12:00,0,8,HIGH
B-002491,C08,2026-09-04,12:00,14:00,1,1,LOW
B-002492,C08,2026-09-04,14:00,16:00,1,4,MEDIUM
B-002493,C08,2026-09-04,16:00,18:00,1,1,LOW
B-002494,C08,2026-09-04,18:00,20:00,0,7,HIGH
B-002495,C08,2026-09-04,20:00,22:00,1,3,MEDIUM
B-002496,C08,2026-09-04,22:00,00:00,1,3,MEDIUM
B-002497,C09,2026-09-04,00:00,02:00,1,3,MEDIUM
B-002498,C09,2026-09-04,02:00,04:00,1,2,LOW
B-002499,C09,2026-09-04,04:00,06:00,1,3,MEDIUM
B-002500,C09,2026-09-04,06:00,08:00,1,2,LOW
B-002501,C09,2026-09-04,08:00,10:00,0,10,HIGH
B-002502,C09,2026-09-04,10:00,12:00,0,6,HIGH
B-002503,C09,2026-09-04,12:00,14:00,1,3,MEDIUM
B-002504,C09,2026-09-04,14:00,16:00,1,1,LOW
B-002505,C09,2026-09-04,16:00,18:00,1,3,MEDIUM
B-002506,C09,2026-09-04,18:00,20:00,0,7,HIGH
B-002507,C09,2026-09-04,20:00,22:00,0,6,HIGH
B-002508,C09,2026-09-04,22:00,00:00,1,2,LOW
B-002509,C10,2026-09-04,00:00,02:00,0,5,MEDIUM
B-002510,C10,2026-09-04,02:00,04:00,0,5,MEDIUM
B-002511,C10,2026-09-04,04:00,06:00,1,2,LOW
B-002512,C10,2026-09-04,06:00,08:00,1,3,MEDIUM
B-002513,C10,2026-09-04,08:00,10:00,0,6,HIGH
B-002514,C10,2026-09-04,10:00,12:00,0,5,MEDIUM
B-002515,C10,2026-09-04,12:00,14:00,1,1,LOW
B-002516,C10,2026-09-04,14:00,16:00,1,2,LOW
B-002517,C10,2026-09-04,16:00,18:00,1,3,MEDIUM
B-002518,C10,2026-09-04,18:00,20:00,1,4,MEDIUM
B-002519,C10,2026-09-04,20:00,22:00,1,4,MEDIUM
B-002520,C10,2026-09-04,22:00,00:00,1,3,MEDIUM
B-002521,C11,2026-09-04,00:00,02:00,0,1,LOW
B-002522,C11,2026-09-04,02:00,04:00,1,0,LOW
B-002523,C11,2026-09-04,04:00,06:00,1,3,MEDIUM
B-002524,C11,2026-09-04,06:00,08:00,1,1,LOW
B-002525,C11,2026-09-04,08:00,10:00,0,8,HIGH
B-002526,C11,2026-09-04,10:00,12:00,0,5,MEDIUM
B-002527,C11,2026-09-04,12:00,14:00,0,5,MEDIUM
B-002528,C11,2026-09-04,14:00,16:00,1,2,LOW
B-002529,C11,2026-09-04,16:00,18:00,1,3,MEDIUM
B-002530,C11,2026-09-04,18:00,20:00,0,8,HIGH
B-002531,C11,2026-09-04,20:00,22:00,0,7,HIGH
B-002532,C11,2026-09-04,22:00,00:00,1,1,LOW
B-002533,C12,2026-09-04,00:00,02:00,1,3,MEDIUM
B-002534,C12,2026-09-04,02:00,04:00,1,2,LOW
B-002535,C12,2026-09-04,04:00,06:00,1,3,MEDIUM
B-002536,C12,2026-09-04,06:00,08:00,1,4,MEDIUM
B-002537,C12,2026-09-04,08:00,10:00,0,5,MEDIUM
B-002538,C12,2026-09-04,10:00,12:00,0,6,HIGH
B-002539,C12,2026-09-04,12:00,14:00,1,3,MEDIUM
B-002540,C12,2026-09-04,14:00,16:00,1,1,LOW
B-002541,C12,2026-09-04,16:00,18:00,1,0,LOW
B-002542,C12,2026-09-04,18:00,20:00,0,9,HIGH
B-002543,C12,2026-09-04,20:00,22:00,0,5,MEDIUM
B-002544,C12,2026-09-04,22:00,00:00,1,2,LOW
B-002545,C13,2026-09-04,00:00,02:00,0,5,MEDIUM
B-002546,C13,2026-09-04,02:00,04:00,0,5,MEDIUM
B-002547,C13,2026-09-04,04:00,06:00,0,6,HIGH
B-002548,C13,2026-09-04,06:00,08:00,1,3,MEDIUM
B-002549,C13,2026-09-04,08:00,10:00,0,5,MEDIUM
B-002550,C13,2026-09-04,10:00,12:00,0,8,HIGH
B-002551,C13,2026-09-04,12:00,14:00,1,1,LOW
B-002552,C13,2026-09-04,14:00,16:00,0,5,MEDIUM
B-002553,C13,2026-09-04,16:00,18:00,1,0,LOW
B-002554,C13,2026-09-04,18:00,20:00,0,7,HIGH
B-002555,C13,2026-09-04,20:00,22:00,1,4,MEDIUM
B-002556,C13,2026-09-04,22:00,00:00,1,3,MEDIUM
B-002557,C14,2026-09-04,00:00,02:00,1,2,LOW
B-002558,C14,2026-09-04,02:00,04:00,0,2,LOW
B-002559,C14,2026-09-04,04:00,06:00,1,4,MEDIUM
B-002560,C14,2026-09-04,06:00,08:00,0,5,MEDIUM
B-002561,C14,2026-09-04,08:00,10:00,0,8,HIGH
B-002562,C14,2026-09-04,10:00,12:00,0,7,HIGH
B-002563,C14,2026-09-04,12:00,14:00,1,1,LOW
B-002564,C14,2026-09-04,14:00,16:00,1,3,MEDIUM
B-002565,C14,2026-09-04,16:00,18:00,1,1,LOW
B-002566,C14,2026-09-04,18:00,20:00,0,7,HIGH
B-002567,C14,2026-09-04,20:00,22:00,0,6,HIGH
B-002568,C14,2026-09-04,22:00,00:00,1,2,LOW
B-002569,C15,2026-09-04,00:00,02:00,1,2,LOW
B-002570,C15,2026-09-04,02:00,04:00,1,3,MEDIUM
B-002571,C15,2026-09-04,04:00,06:00,1,3,MEDIUM
B-002572,C15,2026-09-04,06:00,08:00,1,2,LOW
B-002573,C15,2026-09-04,08:00,10:00,0,6,HIGH
B-002574,C15,2026-09-04,10:00,12:00,1,4,MEDIUM
B-002575,C15,2026-09-04,12:00,14:00,1,1,LOW
B-002576,C15,2026-09-04,14:00,16:00,1,3,MEDIUM
B-002577,C15,2026-09-04,16:00,18:00,0,2,LOW
B-002578,C15,2026-09-04,18:00,20:00,0,6,HIGH
B-002579,C15,2026-09-04,20:00,22:00,0,6,HIGH
B-002580,C15,2026-09-04,22:00,00:00,0,9,HIGH
B-002581,C16,2026-09-04,00:00,02:00,1,2,LOW
B-002582,C16,2026-09-04,02:00,04:00,1,0,LOW
B-002583,C16,2026-09-04,04:00,06:00,1,0,LOW
B-002584,C16,2026-09-04,06:00,08:00,1,1,LOW
B-002585,C16,2026-09-04,08:00,10:00,1,3,MEDIUM
B-002586,C16,2026-09-04,10:00,12:00,0,6,HIGH
B-002587,C16,2026-09-04,12:00,14:00,1,2,LOW
B-002588,C16,2026-09-04,14:00,16:00,1,2,LOW
B-002589,C16,2026-09-04,16:00,18:00,1,2,LOW
B-002590,C16,2026-09-04,18:00,20:00,0,11,HIGH
B-002591,C16,2026-09-04,20:00,22:00,0,8,HIGH
B-002592,C16,2026-09-04,22:00,00:00,1,0,LOW
B-002593,C17,2026-09-04,00:00,02:00,1,1,LOW
B-002594,C17,2026-09-04,02:00,04:00,1,2,LOW
B-002595,C17,2026-09-04,04:00,06:00,1,3,MEDIUM
B-002596,C17,2026-09-04,06:00,08:00,1,3,MEDIUM
B-002597,C17,2026-09-04,08:00,10:00,0,5,MEDIUM
B-002598,C17,2026-09-04,10:00,12:00,0,5,MEDIUM
B-002599,C17,2026-09-04,12:00,14:00,0,2,LOW
B-002600,C17,2026-09-04,14:00,16:00,1,2,LOW
B-002601,C17,2026-09-04,16:00,18:00,0,4,MEDIUM
B-002602,C17,2026-09-04,18:00,20:00,1,3,MEDIUM
B-002603,C17,2026-09-04,20:00,22:00,1,4,MEDIUM
B-002604,C17,2026-09-04,22:00,00:00,1,3,MEDIUM
B-002605,C18,2026-09-04,00:00,02:00,1,2,LOW
B-002606,C18,2026-09-04,02:00,04:00,0,2,LOW
B-002607,C18,2026-09-04,04:00,06:00,1,2,LOW
B-002608,C18,2026-09-04,06:00,08:00,1,4,MEDIUM
B-002609,C18,2026-09-04,08:00,10:00,0,6,HIGH
B-002610,C18,2026-09-04,10:00,12:00,0,10,HIGH
B-002611,C18,2026-09-04,12:00,14:00,1,1,LOW
B-002612,C18,2026-09-04,14:00,16:00,1,2,LOW
B-002613,C18,2026-09-04,16:00,18:00,1,1,LOW
B-002614,C18,2026-09-04,18:00,20:00,1,3,MEDIUM
B-002615,C18,2026-09-04,20:00,22:00,1,3,MEDIUM
B-002616,C18,2026-09-04,22:00,00:00,1,3,MEDIUM
B-002617,C19,2026-09-04,00:00,02:00,1,3,MEDIUM
B-002618,C19,2026-09-04,02:00,04:00,1,2,LOW
B-002619,C19,2026-09-04,04:00,06:00,1,1,LOW
B-002620,C19,2026-09-04,06:00,08:00,0,7,HIGH
B-002621,C19,2026-09-04,08:00,10:00,0,5,MEDIUM
B-002622,C19,2026-09-04,10:00,12:00,0,6,HIGH
B-002623,C19,2026-09-04,12:00,14:00,1,0,LOW
B-002624,C19,2026-09-04,14:00,16:00,1,3,MEDIUM
B-002625,C19,2026-09-04,16:00,18:00,1,0,LOW
B-002626,C19,2026-09-04,18:00,20:00,0,9,HIGH
B-002627,C19,2026-09-04,20:00,22:00,0,5,MEDIUM
B-002628,C19,2026-09-04,22:00,00:00,1,1,LOW
B-002629,C20,2026-09-04,00:00,02:00,0,5,MEDIUM
B-002630,C20,2026-09-04,02:00,04:00,1,1,LOW
B-002631,C20,2026-09-04,04:00,06:00,1,2,LOW
B-002632,C20,2026-09-04,06:00,08:00,1,1,LOW
B-002633,C20,2026-09-04,08:00,10:00,0,6,HIGH
B-002634,C20,2026-09-04,10:00,12:00,0,5,MEDIUM
B-002635,C20,2026-09-04,12:00,14:00,1,2,LOW
B-002636,C20,2026-09-04,14:00,16:00,1,3,MEDIUM
B-002637,C20,2026-09-04,16:00,18:00,1,1,LOW
B-002638,C20,2026-09-04,18:00,20:00,0,6,HIGH
B-002639,C20,2026-09-04,20:00,22:00,0,7,HIGH
B-002640,C20,2026-09-04,22:00,00:00,0,5,MEDIUM
B-002641,C01,2026-09-05,00:00,02:00,1,3,MEDIUM
B-002642,C01,2026-09-05,02:00,04:00,1,1,LOW
B-002643,C01,2026-09-05,04:00,06:00,1,1,LOW
B-002644,C01,2026-09-05,06:00,08:00,1,2,LOW
B-002645,C01,2026-09-05,08:00,10:00,1,2,LOW
B-002646,C01,2026-09-05,10:00,12:00,0,9,HIGH
B-002647,C01,2026-09-05,12:00,14:00,1,3,MEDIUM
B-002648,C01,2026-09-05,14:00,16:00,1,2,LOW
B-002649,C01,2026-09-05,16:00,18:00,1,2,LOW
B-002650,C01,2026-09-05,18:00,20:00,0,7,HIGH
B-002651,C01,2026-09-05,20:00,22:00,0,8,HIGH
B-002652,C01,2026-09-05,22:00,00:00,1,2,LOW
B-002653,C02,2026-09-05,00:00,02:00,1,1,LOW
B-002654,C02,2026-09-05,02:00,04:00,1,4,MEDIUM
B-002655,C02,2026-09-05,04:00,06:00,0,5,MEDIUM
B-002656,C02,2026-09-05,06:00,08:00,0,2,LOW
B-002657,C02,2026-09-05,08:00,10:00,0,5,MEDIUM
B-002658,C02,2026-09-05,10:00,12:00,0,7,HIGH
B-002659,C02,2026-09-05,12:00,14:00,1,2,LOW
B-002660,C02,2026-09-05,14:00,16:00,1,2,LOW
B-002661,C02,2026-09-05,16:00,18:00,1,4,MEDIUM
B-002662,C02,2026-09-05,18:00,20:00,0,11,HIGH
B-002663,C02,2026-09-05,20:00,22:00,0,7,HIGH
B-002664,C02,2026-09-05,22:00,00:00,1,2,LOW
B-002665,C03,2026-09-05,00:00,02:00,1,4,MEDIUM
B-002666,C03,2026-09-05,02:00,04:00,1,3,MEDIUM
B-002667,C03,2026-09-05,04:00,06:00,1,1,LOW
B-002668,C03,2026-09-05,06:00,08:00,1,2,LOW
B-002669,C03,2026-09-05,08:00,10:00,0,5,MEDIUM
B-002670,C03,2026-09-05,10:00,12:00,0,5,MEDIUM
B-002671,C03,2026-09-05,12:00,14:00,1,0,LOW
B-002672,C03,2026-09-05,14:00,16:00,1,4,MEDIUM
B-002673,C03,2026-09-05,16:00,18:00,0,5,MEDIUM
B-002674,C03,2026-09-05,18:00,20:00,0,11,HIGH
B-002675,C03,2026-09-05,20:00,22:00,0,6,HIGH
B-002676,C03,2026-09-05,22:00,00:00,1,0,LOW
B-002677,C04,2026-09-05,00:00,02:00,1,2,LOW
B-002678,C04,2026-09-05,02:00,04:00,1,0,LOW
B-002679,C04,2026-09-05,04:00,06:00,0,6,HIGH
B-002680,C04,2026-09-05,06:00,08:00,0,8,HIGH
B-002681,C04,2026-09-05,08:00,10:00,0,7,HIGH
B-002682,C04,2026-09-05,10:00,12:00,0,5,MEDIUM
B-002683,C04,2026-09-05,12:00,14:00,1,3,MEDIUM
B-002684,C04,2026-09-05,14:00,16:00,1,3,MEDIUM
B-002685,C04,2026-09-05,16:00,18:00,0,7,HIGH
B-002686,C04,2026-09-05,18:00,20:00,0,8,HIGH
B-002687,C04,2026-09-05,20:00,22:00,0,8,HIGH
B-002688,C04,2026-09-05,22:00,00:00,1,3,MEDIUM
B-002689,C05,2026-09-05,00:00,02:00,1,1,LOW
B-002690,C05,2026-09-05,02:00,04:00,1,1,LOW
B-002691,C05,2026-09-05,04:00,06:00,1,1,LOW
B-002692,C05,2026-09-05,06:00,08:00,1,4,MEDIUM
B-002693,C05,2026-09-05,08:00,10:00,0,5,MEDIUM
B-002694,C05,2026-09-05,10:00,12:00,0,5,MEDIUM
B-002695,C05,2026-09-05,12:00,14:00,1,2,LOW
B-002696,C05,2026-09-05,14:00,16:00,0,5,MEDIUM
B-002697,C05,2026-09-05,16:00,18:00,0,6,HIGH
B-002698,C05,2026-09-05,18:00,20:00,0,10,HIGH
B-002699,C05,2026-09-05,20:00,22:00,0,7,HIGH
B-002700,C05,2026-09-05,22:00,00:00,1,4,MEDIUM
B-002701,C06,2026-09-05,00:00,02:00,0,6,HIGH
B-002702,C06,2026-09-05,02:00,04:00,0,5,MEDIUM
B-002703,C06,2026-09-05,04:00,06:00,1,3,MEDIUM
B-002704,C06,2026-09-05,06:00,08:00,1,3,MEDIUM
B-002705,C06,2026-09-05,08:00,10:00,0,12,HIGH
B-002706,C06,2026-09-05,10:00,12:00,1,4,MEDIUM
B-002707,C06,2026-09-05,12:00,14:00,1,3,MEDIUM
B-002708,C06,2026-09-05,14:00,16:00,0,5,MEDIUM
B-002709,C06,2026-09-05,16:00,18:00,1,1,LOW
B-002710,C06,2026-09-05,18:00,20:00,0,5,MEDIUM
B-002711,C06,2026-09-05,20:00,22:00,0,9,HIGH
B-002712,C06,2026-09-05,22:00,00:00,1,0,LOW
B-002713,C07,2026-09-05,00:00,02:00,0,5,MEDIUM
B-002714,C07,2026-09-05,02:00,04:00,1,2,LOW
B-002715,C07,2026-09-05,04:00,06:00,0,1,LOW
B-002716,C07,2026-09-05,06:00,08:00,0,6,HIGH
B-002717,C07,2026-09-05,08:00,10:00,0,10,HIGH
B-002718,C07,2026-09-05,10:00,12:00,0,7,HIGH
B-002719,C07,2026-09-05,12:00,14:00,0,5,MEDIUM
B-002720,C07,2026-09-05,14:00,16:00,0,1,LOW
B-002721,C07,2026-09-05,16:00,18:00,1,3,MEDIUM
B-002722,C07,2026-09-05,18:00,20:00,1,4,MEDIUM
B-002723,C07,2026-09-05,20:00,22:00,0,7,HIGH
B-002724,C07,2026-09-05,22:00,00:00,1,4,MEDIUM
B-002725,C08,2026-09-05,00:00,02:00,1,2,LOW
B-002726,C08,2026-09-05,02:00,04:00,0,5,MEDIUM
B-002727,C08,2026-09-05,04:00,06:00,1,0,LOW
B-002728,C08,2026-09-05,06:00,08:00,1,3,MEDIUM
B-002729,C08,2026-09-05,08:00,10:00,0,8,HIGH
B-002730,C08,2026-09-05,10:00,12:00,0,9,HIGH
B-002731,C08,2026-09-05,12:00,14:00,1,2,LOW
B-002732,C08,2026-09-05,14:00,16:00,1,3,MEDIUM
B-002733,C08,2026-09-05,16:00,18:00,1,3,MEDIUM
B-002734,C08,2026-09-05,18:00,20:00,1,4,MEDIUM
B-002735,C08,2026-09-05,20:00,22:00,0,5,MEDIUM
B-002736,C08,2026-09-05,22:00,00:00,1,1,LOW
B-002737,C09,2026-09-05,00:00,02:00,0,5,MEDIUM
B-002738,C09,2026-09-05,02:00,04:00,1,0,LOW
B-002739,C09,2026-09-05,04:00,06:00,1,3,MEDIUM
B-002740,C09,2026-09-05,06:00,08:00,0,0,LOW
B-002741,C09,2026-09-05,08:00,10:00,1,4,MEDIUM
B-002742,C09,2026-09-05,10:00,12:00,1,2,LOW
B-002743,C09,2026-09-05,12:00,14:00,1,2,LOW
B-002744,C09,2026-09-05,14:00,16:00,1,2,LOW
B-002745,C09,2026-09-05,16:00,18:00,1,2,LOW
B-002746,C09,2026-09-05,18:00,20:00,0,5,MEDIUM
B-002747,C09,2026-09-05,20:00,22:00,0,6,HIGH
B-002748,C09,2026-09-05,22:00,00:00,0,3,MEDIUM
B-002749,C10,2026-09-05,00:00,02:00,1,2,LOW
B-002750,C10,2026-09-05,02:00,04:00,1,3,MEDIUM
B-002751,C10,2026-09-05,04:00,06:00,1,3,MEDIUM
B-002752,C10,2026-09-05,06:00,08:00,1,2,LOW
B-002753,C10,2026-09-05,08:00,10:00,0,9,HIGH
B-002754,C10,2026-09-05,10:00,12:00,0,9,HIGH
B-002755,C10,2026-09-05,12:00,14:00,1,1,LOW
B-002756,C10,2026-09-05,14:00,16:00,1,1,LOW
B-002757,C10,2026-09-05,16:00,18:00,1,3,MEDIUM
B-002758,C10,2026-09-05,18:00,20:00,0,7,HIGH
B-002759,C10,2026-09-05,20:00,22:00,0,6,HIGH
B-002760,C10,2026-09-05,22:00,00:00,1,3,MEDIUM
B-002761,C11,2026-09-05,00:00,02:00,0,2,LOW
B-002762,C11,2026-09-05,02:00,04:00,1,3,MEDIUM
B-002763,C11,2026-09-05,04:00,06:00,1,3,MEDIUM
B-002764,C11,2026-09-05,06:00,08:00,1,2,LOW
B-002765,C11,2026-09-05,08:00,10:00,0,6,HIGH
B-002766,C11,2026-09-05,10:00,12:00,1,3,MEDIUM
B-002767,C11,2026-09-05,12:00,14:00,1,4,MEDIUM
B-002768,C11,2026-09-05,14:00,16:00,1,3,MEDIUM
B-002769,C11,2026-09-05,16:00,18:00,1,1,LOW
B-002770,C11,2026-09-05,18:00,20:00,0,8,HIGH
B-002771,C11,2026-09-05,20:00,22:00,0,8,HIGH
