movement_id,day,corridor_id,subsection_id,from_station,to_station,train_no,train_type,entry_time,exit_time,minimum_maintenance_buffer_minutes,line_id,movement_status,direction,movement_source
TM-00572,Wednesday,C02,C02-S02,ST02,ST03,12917,Express,05:24,05:32,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00573,Wednesday,C02,C02-S02,ST02,ST03,12918,Freight,06:07,06:10,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00574,Wednesday,C02,C02-S02,ST02,ST03,12919,Express,07:24,07:34,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00575,Wednesday,C02,C02-S02,ST02,ST03,12920,Express,08:03,08:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00576,Wednesday,C02,C02-S02,ST02,ST03,12922,Express,10:12,10:17,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00577,Wednesday,C02,C02-S02,ST02,ST03,12923,Passenger,11:03,11:06,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00578,Wednesday,C02,C02-S02,ST02,ST03,12925,Express,12:24,12:27,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00579,Wednesday,C02,C02-S02,ST02,ST03,12926,Special,14:31,14:36,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00580,Wednesday,C02,C02-S02,ST02,ST03,12927,Express,15:49,15:57,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00581,Wednesday,C02,C02-S02,ST02,ST03,12929,MEMU,16:18,16:26,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00582,Wednesday,C02,C02-S02,ST02,ST03,12930,MEMU,17:07,17:10,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00583,Wednesday,C02,C02-S02,ST02,ST03,12933,Special,18:18,18:21,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00584,Wednesday,C02,C02-S02,ST02,ST03,12934,Express,19:24,19:28,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00585,Wednesday,C02,C02-S02,ST02,ST03,12935,Express,21:18,21:28,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00586,Wednesday,C02,C02-S02,ST02,ST03,12938,MEMU,22:37,22:41,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00587,Wednesday,C02,C02-S03,ST02,ST03,12940,Express,05:07,05:10,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00588,Wednesday,C02,C02-S03,ST02,ST03,12943,Express,06:03,06:11,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00589,Wednesday,C02,C02-S03,ST02,ST03,12946,Freight,07:49,07:57,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00590,Wednesday,C02,C02-S03,ST02,ST03,12947,Special,08:49,08:59,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00591,Wednesday,C02,C02-S03,ST02,ST03,12948,Passenger,10:55,10:59,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00592,Wednesday,C02,C02-S03,ST02,ST03,12949,Passenger,11:07,11:12,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00593,Wednesday,C02,C02-S03,ST02,ST03,12950,Passenger,12:43,12:48,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00594,Wednesday,C02,C02-S03,ST02,ST03,12951,Passenger,14:03,14:08,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00595,Wednesday,C02,C02-S03,ST02,ST03,12952,MEMU,15:55,16:03,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00596,Wednesday,C02,C02-S03,ST02,ST03,12953,MEMU,16:31,16:35,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00597,Wednesday,C02,C02-S03,ST02,ST03,12955,Passenger,17:18,17:23,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00598,Wednesday,C02,C02-S03,ST02,ST03,12958,Express,18:43,18:51,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00599,Wednesday,C02,C02-S03,ST02,ST03,12959,Freight,19:12,19:20,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00600,Wednesday,C02,C02-S03,ST02,ST03,12960,Express,21:07,21:15,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00601,Wednesday,C02,C02-S03,ST02,ST03,12961,Express,22:43,22:46,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00602,Wednesday,C02,C02-S04,ST02,ST03,12964,MEMU,05:37,05:42,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00603,Wednesday,C02,C02-S04,ST02,ST03,12967,Express,06:03,06:13,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00604,Wednesday,C02,C02-S04,ST02,ST03,12969,Express,07:24,07:34,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00605,Wednesday,C02,C02-S04,ST02,ST03,12970,Express,08:37,08:43,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00606,Wednesday,C02,C02-S04,ST02,ST03,12971,Express,10:12,10:15,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00607,Wednesday,C02,C02-S04,ST02,ST03,12972,Passenger,11:43,11:51,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00608,Wednesday,C02,C02-S04,ST02,ST03,12973,MEMU,12:07,12:15,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00609,Wednesday,C02,C02-S04,ST02,ST03,12974,Passenger,14:31,14:36,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00610,Wednesday,C02,C02-S04,ST02,ST03,12977,Express,15:31,15:34,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00611,Wednesday,C02,C02-S04,ST02,ST03,12979,Freight,16:43,16:46,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00612,Wednesday,C02,C02-S04,ST02,ST03,12980,Freight,17:49,17:52,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00613,Wednesday,C02,C02-S04,ST02,ST03,12981,Passenger,18:49,18:52,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00614,Wednesday,C02,C02-S04,ST02,ST03,12982,Passenger,19:37,19:43,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00615,Wednesday,C02,C02-S04,ST02,ST03,12983,Express,21:07,21:10,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00616,Wednesday,C02,C02-S04,ST02,ST03,12984,Passenger,22:24,22:28,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00617,Wednesday,C03,C03-S01,ST03,ST04,12985,Freight,05:12,05:15,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00618,Wednesday,C03,C03-S01,ST03,ST04,12986,Passenger,06:18,06:28,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00619,Wednesday,C03,C03-S01,ST03,ST04,12987,Express,07:31,07:41,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00620,Wednesday,C03,C03-S01,ST03,ST04,12989,Special,08:24,08:29,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00621,Wednesday,C03,C03-S01,ST03,ST04,12990,MEMU,10:03,10:06,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00622,Wednesday,C03,C03-S01,ST03,ST04,12991,Passenger,11:43,11:48,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00623,Wednesday,C03,C03-S01,ST03,ST04,12992,Passenger,12:55,13:05,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00624,Wednesday,C03,C03-S01,ST03,ST04,12994,Passenger,14:18,14:23,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00625,Wednesday,C03,C03-S01,ST03,ST04,12995,Express,15:31,15:41,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00626,Wednesday,C03,C03-S01,ST03,ST04,12996,Express,16:31,16:41,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00627,Wednesday,C03,C03-S01,ST03,ST04,12997,Passenger,17:43,17:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00628,Wednesday,C03,C03-S01,ST03,ST04,13000,Passenger,18:03,18:06,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00629,Wednesday,C03,C03-S01,ST03,ST04,13003,Passenger,19:37,19:41,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00630,Wednesday,C03,C03-S01,ST03,ST04,13005,Passenger,21:24,21:29,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00631,Wednesday,C03,C03-S01,ST03,ST04,13006,Express,22:03,22:09,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00632,Wednesday,C03,C03-S02,ST03,ST04,13007,Passenger,05:24,05:27,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00633,Wednesday,C03,C03-S02,ST03,ST04,13009,Passenger,06:43,06:48,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00634,Wednesday,C03,C03-S02,ST03,ST04,13010,Passenger,07:31,07:34,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00635,Wednesday,C03,C03-S02,ST03,ST04,13011,Passenger,08:12,08:15,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00636,Wednesday,C03,C03-S02,ST03,ST04,13012,Passenger,10:49,10:54,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00637,Wednesday,C03,C03-S02,ST03,ST04,13013,Freight,11:49,11:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00638,Wednesday,C03,C03-S02,ST03,ST04,13014,MEMU,12:18,12:26,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00639,Wednesday,C03,C03-S02,ST03,ST04,13015,Express,14:03,14:11,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00640,Wednesday,C03,C03-S02,ST03,ST04,13017,Passenger,15:24,15:27,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00641,Wednesday,C03,C03-S02,ST03,ST04,13020,Express,16:07,16:17,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00642,Wednesday,C03,C03-S02,ST03,ST04,13022,Passenger,17:37,17:40,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00643,Wednesday,C03,C03-S02,ST03,ST04,13023,Freight,18:49,18:57,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00644,Wednesday,C03,C03-S02,ST03,ST04,13025,Passenger,19:37,19:47,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00645,Wednesday,C03,C03-S02,ST03,ST04,13026,Passenger,21:07,21:12,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00646,Wednesday,C03,C03-S02,ST03,ST04,13027,Express,22:03,22:06,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00647,Wednesday,C03,C03-S03,ST03,ST04,13030,Express,05:55,05:59,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00648,Wednesday,C03,C03-S03,ST03,ST04,13033,Express,06:37,06:40,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00649,Wednesday,C03,C03-S03,ST03,ST04,13034,MEMU,07:43,07:49,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00650,Wednesday,C03,C03-S03,ST03,ST04,13035,Passenger,08:07,08:13,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00651,Wednesday,C03,C03-S03,ST03,ST04,13036,Passenger,10:49,10:53,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00652,Wednesday,C03,C03-S03,ST03,ST04,13037,Passenger,11:37,11:43,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00653,Wednesday,C03,C03-S03,ST03,ST04,13038,Passenger,12:07,12:15,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00654,Wednesday,C03,C03-S03,ST03,ST04,13039,Express,14:18,14:26,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00655,Wednesday,C03,C03-S03,ST03,ST04,13041,Freight,15:49,15:59,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00656,Wednesday,C03,C03-S03,ST03,ST04,13044,Freight,16:49,16:57,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00657,Wednesday,C03,C03-S03,ST03,ST04,13045,MEMU,17:43,17:51,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00658,Wednesday,C03,C03-S03,ST03,ST04,13046,MEMU,18:24,18:32,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00659,Wednesday,C03,C03-S03,ST03,ST04,13047,Freight,19:12,19:17,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00660,Wednesday,C03,C03-S03,ST03,ST04,13049,Freight,21:12,21:22,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00661,Wednesday,C03,C03-S03,ST03,ST04,13052,Passenger,22:12,22:17,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00662,Wednesday,C03,C03-S04,ST03,ST04,13053,Passenger,05:49,05:59,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00663,Wednesday,C03,C03-S04,ST03,ST04,13054,Passenger,06:24,06:32,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00664,Wednesday,C03,C03-S04,ST03,ST04,13055,Special,07:18,07:21,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00665,Wednesday,C03,C03-S04,ST03,ST04,13056,MEMU,08:49,08:54,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00666,Wednesday,C03,C03-S04,ST03,ST04,13059,Special,10:49,10:57,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00667,Wednesday,C03,C03-S04,ST03,ST04,13062,Express,11:12,11:16,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00668,Wednesday,C03,C03-S04,ST03,ST04,13064,Passenger,12:18,12:22,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00669,Wednesday,C03,C03-S04,ST03,ST04,13065,MEMU,14:07,14:11,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00670,Wednesday,C03,C03-S04,ST03,ST04,13066,MEMU,15:18,15:22,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00671,Wednesday,C03,C03-S04,ST03,ST04,13067,Passenger,16:31,16:36,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00672,Wednesday,C03,C03-S04,ST03,ST04,13068,Freight,17:24,17:29,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00673,Wednesday,C03,C03-S04,ST03,ST04,13069,Express,18:07,18:10,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00674,Wednesday,C03,C03-S04,ST03,ST04,13072,Special,19:03,19:07,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00675,Wednesday,C03,C03-S04,ST03,ST04,13073,MEMU,21:55,22:03,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00676,Wednesday,C03,C03-S04,ST03,ST04,13074,MEMU,22:43,22:47,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00677,Wednesday,C04,C04-S01,ST04,ST05,13075,Passenger,05:49,05:57,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00678,Wednesday,C04,C04-S01,ST04,ST05,13076,MEMU,06:31,06:37,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00679,Wednesday,C04,C04-S01,ST04,ST05,13077,Passenger,07:55,08:01,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00680,Wednesday,C04,C04-S01,ST04,ST05,13078,Passenger,08:37,08:40,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00681,Wednesday,C04,C04-S01,ST04,ST05,13079,Passenger,10:18,10:23,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00682,Wednesday,C04,C04-S01,ST04,ST05,13080,MEMU,11:24,11:27,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00683,Wednesday,C04,C04-S01,ST04,ST05,13081,Express,12:18,12:21,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00684,Wednesday,C04,C04-S01,ST04,ST05,13083,Express,14:03,14:07,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00685,Wednesday,C04,C04-S01,ST04,ST05,13084,Freight,15:31,15:34,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00686,Wednesday,C04,C04-S01,ST04,ST05,13085,MEMU,16:18,16:28,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00687,Wednesday,C04,C04-S01,ST04,ST05,13087,MEMU,17:55,18:01,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00688,Wednesday,C04,C04-S01,ST04,ST05,13088,Passenger,18:24,18:34,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00689,Wednesday,C04,C04-S01,ST04,ST05,13089,MEMU,19:37,19:47,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00690,Wednesday,C04,C04-S01,ST04,ST05,13090,Express,21:12,21:15,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00691,Wednesday,C04,C04-S01,ST04,ST05,13092,Express,22:49,22:59,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00692,Wednesday,C04,C04-S02,ST04,ST05,13095,Passenger,05:49,05:53,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00693,Wednesday,C04,C04-S02,ST04,ST05,13097,Express,06:12,06:17,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00694,Wednesday,C04,C04-S02,ST04,ST05,13099,Express,07:12,07:18,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00695,Wednesday,C04,C04-S02,ST04,ST05,13100,Express,08:12,08:22,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00696,Wednesday,C04,C04-S02,ST04,ST05,13101,Freight,10:49,10:53,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00697,Wednesday,C04,C04-S02,ST04,ST05,13103,Passenger,11:03,11:11,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00698,Wednesday,C04,C04-S02,ST04,ST05,13105,Express,12:07,12:15,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00699,Wednesday,C04,C04-S02,ST04,ST05,13106,MEMU,14:37,14:41,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00700,Wednesday,C04,C04-S02,ST04,ST05,13109,Special,15:24,15:29,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00701,Wednesday,C04,C04-S02,ST04,ST05,13110,MEMU,16:31,16:39,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00702,Wednesday,C04,C04-S02,ST04,ST05,13111,Express,17:49,17:59,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00703,Wednesday,C04,C04-S02,ST04,ST05,13112,Express,18:07,18:12,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00704,Wednesday,C04,C04-S02,ST04,ST05,13113,Express,19:03,19:08,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00705,Wednesday,C04,C04-S02,ST04,ST05,13114,Express,21:43,21:46,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00706,Wednesday,C04,C04-S02,ST04,ST05,13115,Express,22:37,22:43,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00707,Wednesday,C04,C04-S03,ST04,ST05,13116,Passenger,05:43,05:51,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00708,Wednesday,C04,C04-S03,ST04,ST05,13117,Express,06:37,06:45,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00709,Wednesday,C04,C04-S03,ST04,ST05,13118,Express,07:07,07:12,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00710,Wednesday,C04,C04-S03,ST04,ST05,13121,Express,08:03,08:13,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00711,Wednesday,C04,C04-S03,ST04,ST05,13122,Express,10:07,10:15,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00712,Wednesday,C04,C04-S03,ST04,ST05,13125,Express,11:55,12:05,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00713,Wednesday,C04,C04-S03,ST04,ST05,13128,Passenger,12:49,12:54,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00714,Wednesday,C04,C04-S03,ST04,ST05,13130,Passenger,14:43,14:48,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00715,Wednesday,C04,C04-S03,ST04,ST05,13131,Passenger,15:43,15:46,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00716,Wednesday,C04,C04-S03,ST04,ST05,13133,MEMU,16:49,16:54,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00717,Wednesday,C04,C04-S03,ST04,ST05,13134,Express,17:31,17:37,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00718,Wednesday,C04,C04-S03,ST04,ST05,13137,Express,18:43,18:51,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00719,Wednesday,C04,C04-S03,ST04,ST05,13138,Freight,19:31,19:41,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00720,Wednesday,C04,C04-S03,ST04,ST05,13139,MEMU,21:18,21:24,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00721,Wednesday,C04,C04-S03,ST04,ST05,13141,MEMU,22:12,22:17,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00722,Wednesday,C04,C04-S04,ST04,ST05,13142,Express,05:18,05:26,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00723,Wednesday,C04,C04-S04,ST04,ST05,13143,MEMU,06:31,06:34,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00724,Wednesday,C04,C04-S04,ST04,ST05,13144,Passenger,07:24,07:29,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00725,Wednesday,C04,C04-S04,ST04,ST05,13145,Freight,08:12,08:18,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00726,Wednesday,C04,C04-S04,ST04,ST05,13146,MEMU,10:07,10:17,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00727,Wednesday,C04,C04-S04,ST04,ST05,13147,Passenger,11:03,11:13,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00728,Wednesday,C04,C04-S04,ST04,ST05,13148,Passenger,12:49,12:52,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00729,Wednesday,C04,C04-S04,ST04,ST05,13149,MEMU,14:12,14:20,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00730,Wednesday,C04,C04-S04,ST04,ST05,13150,Freight,15:31,15:34,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00731,Wednesday,C04,C04-S04,ST04,ST05,13151,Passenger,16:37,16:42,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00732,Wednesday,C04,C04-S04,ST04,ST05,13152,MEMU,17:24,17:32,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00733,Wednesday,C04,C04-S04,ST04,ST05,13153,Special,18:37,18:42,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00734,Wednesday,C04,C04-S04,ST04,ST05,13154,Express,19:18,19:24,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00735,Wednesday,C04,C04-S04,ST04,ST05,13155,Express,21:24,21:29,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
TM-00736,Wednesday,C04,C04-S04,ST04,ST05,13156,Passenger,22:07,22:12,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00737,Thursday,C01,C01-S01,ST01,ST02,13157,Freight,05:24,05:28,15,LINE-01,SCHEDULED,UP,SYNTHETIC_CONTROL_CHART
TM-00738,Thursday,C01,C01-S01,ST01,ST02,13158,Express,06:31,06:39,15,LINE-01,SCHEDULED,DOWN,SYNTHETIC_CONTROL_CHART
